review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
1649,2234,792,3,2025-03-01,Laptop,1,5.0,6.0,It was okay. Nothing special.,neutral,0.411
1650,8639,362,2,2024-07-16,Mobile,1,3.0,3.0,Terrible script and direction.,negative,0.378
1651,3488,298,4,2024-07-21,Tablet,1,0.0,6.0,Perfect blend of drama and action.,positive,0.607
1652,1849,239,5,2024-12-02,Mobile,1,3.0,3.0,This movie exceeded my expectations.,positive,0.664
1653,9095,73,3,2024-01-29,Tablet,1,6.0,6.0,Okay for a one-time watch.,neutral,0.508
1654,2534,973,4,2024-09-29,Tablet,1,5.0,5.0,Perfect blend of drama and action.,positive,0.719
1655,1750,388,3,2025-12-04,Smart TV,1,2.0,7.0,Could have been better.,neutral,0.477
1656,3899,974,5,2024-12-29,Smart TV,1,,,Amazing show! Couldn't stop watching.,positive,0.864
1657,3629,755,4,2025-05-27,Mobile,1,3.0,5.0,Fantastic cinematography and plot twists.,positive,0.951
1658,650,883,3,2024-12-18,Laptop,1,5.0,5.0,Mixed feelings about this one.,neutral,0.493
1659,2572,768,3,2025-03-16,Smart TV,0,1.0,5.0,Watchable but predictable.,neutral,0.494
1660,8216,226,2,2024-06-01,Mobile,1,,,Terrible script and direction.,negative,0.117
1661,7602,433,4,2025-11-07,Mobile,0,2.0,3.0,Amazing show! Couldn't stop watching.,positive,0.667
1662,2862,226,4,2024-10-21,Mobile,1,,,Incredible story telling. Kept me engaged throughout.,positive,0.745
1663,5120,209,5,2025-06-08,Smart TV,1,2.0,2.0,Brilliant performance by the cast. Must watch!,positive,
1664,2221,683,4,2025-08-04,Smart TV,1,3.0,10.0,Fantastic cinematography and plot twists.,positive,0.736
1665,3114,515,5,2025-01-15,Smart TV,0,5.0,5.0,Outstanding direction and screenplay.,positive,0.647
1666,7837,962,1,2025-03-23,Tablet,1,5.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.246
1667,9511,926,3,2024-06-09,Tablet,1,2.0,5.0,Mixed feelings about this one.,neutral,0.485
1668,3218,133,5,2025-10-01,Laptop,1,2.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,
1669,7524,838,4,2025-01-10,Tablet,1,6.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.774
1670,2721,600,1,2024-05-30,Smart TV,1,,,Waste of time. Poor character development.,negative,0.066
1671,2784,189,5,2025-09-25,Mobile,1,0.0,7.0,,positive,0.87
1672,1203,2,3,2025-04-09,Tablet,1,2.0,10.0,Has its moments but overall average.,neutral,0.532
1673,301,774,4,2024-11-09,Tablet,1,3.0,4.0,Outstanding direction and screenplay.,positive,0.708
1674,9762,125,4,2024-08-24,Tablet,1,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.721
1675,5536,789,3,2024-12-08,Smart TV,0,4.0,6.0,Mixed feelings about this one.,neutral,0.539
1676,5466,166,4,2024-01-01,Tablet,1,2.0,5.0,This movie exceeded my expectations.,positive,0.883
1677,9178,878,3,2025-04-19,Tablet,1,3.0,4.0,Decent watch but forgettable.,neutral,0.515
1678,5531,17,5,2024-01-14,Smart TV,1,6.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.841
1679,5589,688,5,2024-02-01,Mobile,1,2.0,2.0,Brilliant performance by the cast. Must watch!,positive,0.653
1680,7685,811,4,2024-10-16,Smart TV,1,0.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,
1681,6662,168,4,2025-08-30,Smart TV,0,5.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.939
1682,3128,658,5,2024-07-18,Tablet,1,2.0,6.0,Fantastic cinematography and plot twists.,positive,0.672
1683,9172,110,5,2025-10-28,Smart TV,1,5.0,8.0,This movie exceeded my expectations.,positive,0.662
1684,7001,318,3,2024-10-08,Tablet,0,1.0,4.0,It's fine for background watching.,neutral,0.473
1685,6267,254,3,2025-03-13,Tablet,1,2.0,5.0,Average movie. Some good moments.,neutral,0.561
1686,8593,490,5,2025-10-17,Mobile,1,4.0,10.0,One of the best series I've ever watched. Highly recommend!,positive,0.937
1687,7795,806,3,2025-08-04,Mobile,1,4.0,4.0,Okay for a one-time watch.,neutral,0.561
1688,7683,751,4,2024-06-26,Smart TV,1,,,Amazing show! Couldn't stop watching.,positive,0.883
1689,1105,138,4,2024-08-07,Mobile,1,2.0,2.0,This series is a masterpiece!,positive,0.999
1690,7693,569,4,2025-04-22,Laptop,1,,,Absolutely loved this movie. Great acting and storyline.,positive,0.883
1691,9428,806,3,2025-05-03,Smart TV,1,2.0,7.0,It's fine for background watching.,neutral,0.44
1692,1654,370,2,2024-02-21,Mobile,1,0.0,12.0,Slow paced and boring.,negative,
1693,7943,218,4,2025-06-27,Mobile,1,0.0,9.0,One of the best series I've ever watched. Highly recommend!,positive,0.813
1694,9401,535,4,2024-10-20,Smart TV,0,5.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.778
1695,7189,898,3,2025-09-06,Laptop,0,0.0,4.0,Average movie. Some good moments.,neutral,0.549
1696,2271,45,4,2024-06-19,Mobile,1,1.0,2.0,Outstanding direction and screenplay.,positive,
1697,7768,224,5,2024-02-12,Tablet,1,1.0,1.0,This series is a masterpiece!,positive,0.661
1698,7955,170,3,2025-04-28,Tablet,0,2.0,4.0,,neutral,0.529
1699,767,869,5,2024-06-01,Tablet,1,2.0,8.0,This series is a masterpiece!,positive,0.933
1700,9846,936,3,2024-01-17,Mobile,1,2.0,3.0,Not bad but not great either.,neutral,0.513
1701,2420,55,4,2024-08-14,Smart TV,0,,,Fantastic cinematography and plot twists.,positive,
1702,9767,727,3,2024-10-12,Smart TV,1,3.0,3.0,Okay for a one-time watch.,neutral,0.443
1703,6382,622,4,2025-01-18,Mobile,1,3.0,4.0,This series is a masterpiece!,positive,0.778
1704,1677,468,3,2025-07-08,Smart TV,1,3.0,5.0,Watchable but predictable.,neutral,0.482
1705,4655,975,1,2025-05-12,Tablet,1,3.0,4.0,Confusing plot. Hard to follow.,negative,0.226
1706,6928,784,4,2025-05-28,Laptop,1,2.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.959
1707,654,42,4,2025-04-02,Laptop,1,1.0,4.0,Fantastic cinematography and plot twists.,positive,0.936
1708,7638,110,5,2024-07-31,Laptop,0,2.0,4.0,Perfect blend of drama and action.,positive,0.978
1709,9256,39,5,2025-09-19,Mobile,1,3.0,3.0,Outstanding direction and screenplay.,positive,0.797
1710,9137,437,2,2024-11-26,Tablet,0,,,Overhyped. Didn't live up to expectations.,negative,0.036
1711,1373,325,2,2024-03-09,Laptop,1,3.0,7.0,Poor acting and weak plot.,negative,
1712,3654,923,4,2024-04-18,Smart TV,0,0.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.944
1713,6718,743,5,2025-08-11,Smart TV,0,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.625
1714,9138,133,5,2024-06-04,Tablet,1,2.0,9.0,This series is a masterpiece!,positive,0.863
1715,7311,648,4,2025-09-28,Laptop,0,6.0,9.0,Amazing show! Couldn't stop watching.,positive,0.93
1716,9116,235,3,2024-10-01,Tablet,0,2.0,8.0,Mixed feelings about this one.,neutral,0.583
1717,3136,317,5,2024-11-25,Smart TV,1,2.0,8.0,Fantastic cinematography and plot twists.,positive,0.706
1718,5258,259,4,2025-04-12,Mobile,1,2.0,2.0,Perfect blend of drama and action.,positive,0.788
1719,4676,94,2,2025-04-30,Tablet,1,5.0,7.0,Confusing plot. Hard to follow.,negative,0.116
1720,1914,986,1,2025-12-16,Laptop,1,3.0,5.0,Not worth the time. Very predictable.,negative,0.004
1721,5495,780,4,2025-11-22,Tablet,1,1.0,7.0,This series is a masterpiece!,positive,0.99
1722,2643,124,2,2025-12-03,Smart TV,1,,,Not worth the time. Very predictable.,negative,0.384
1723,5760,339,5,2025-10-05,Mobile,1,6.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.996
1724,8874,209,3,2024-08-25,Mobile,1,,,Watchable but predictable.,neutral,0.462
1725,6925,698,3,2025-10-03,Tablet,0,8.0,8.0,Decent watch but forgettable.,neutral,0.41
1726,9338,684,2,2025-11-12,Smart TV,1,0.0,7.0,Poor acting and weak plot.,negative,0.295
1727,6942,76,3,2024-07-27,Smart TV,0,4.0,6.0,,neutral,0.476
1728,2580,875,5,2025-08-23,Smart TV,0,1.0,10.0,This series is a masterpiece!,positive,0.749
1729,263,942,4,2025-03-14,Smart TV,1,4.0,10.0,Fantastic cinematography and plot twists.,positive,0.799
1730,2691,592,3,2024-10-20,Smart TV,1,3.0,4.0,Has its moments but overall average.,neutral,0.552
1731,4156,100,5,2024-07-14,Laptop,1,4.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.641
1732,4196,152,5,2025-11-10,Mobile,1,7.0,7.0,This movie exceeded my expectations.,positive,0.692
1733,2732,376,4,2025-04-14,Smart TV,0,,,Amazing show! Couldn't stop watching.,positive,0.791
1734,9587,144,5,2025-08-16,Mobile,1,,,This series is a masterpiece!,positive,0.637
1735,8155,475,4,2025-07-01,Mobile,1,4.0,6.0,Amazing show! Couldn't stop watching.,positive,0.874
1736,9239,156,4,2025-07-02,Smart TV,1,3.0,4.0,Perfect blend of drama and action.,positive,0.807
1737,7180,552,5,2025-08-22,Tablet,0,0.0,2.0,Perfect blend of drama and action.,positive,0.855
1738,2476,383,2,2024-07-16,Smart TV,1,1.0,7.0,Not my cup of tea. Too violent.,negative,
1739,7160,635,3,2024-04-12,Mobile,1,2.0,6.0,,neutral,0.471
1740,5479,375,3,2025-07-29,Mobile,1,3.0,5.0,Could have been better.,neutral,0.577
1741,2899,806,4,2024-07-26,Laptop,1,1.0,3.0,Absolutely loved this movie. Great acting and storyline.,positive,0.65
1742,7739,264,2,2025-11-19,Laptop,1,3.0,6.0,Poor acting and weak plot.,negative,0.171
1743,2060,47,3,2025-11-07,Mobile,1,4.0,4.0,It's fine for background watching.,neutral,0.588
1744,8770,438,5,2024-05-17,Tablet,0,6.0,9.0,This series is a masterpiece!,positive,0.981
1745,7051,3,3,2025-04-17,Smart TV,1,3.0,7.0,,neutral,0.515
1746,6875,394,4,2024-12-26,Tablet,1,5.0,5.0,This movie exceeded my expectations.,positive,0.837
1747,3559,557,5,2025-07-24,Tablet,1,,,This series is a masterpiece!,positive,0.893
1748,4525,862,4,2024-11-04,Mobile,1,3.0,6.0,Fantastic cinematography and plot twists.,positive,0.689
1749,4809,350,5,2025-12-06,Tablet,1,2.0,2.0,,positive,0.958
1750,3516,669,2,2025-03-28,Laptop,0,1.0,5.0,"Boring storyline, couldn't finish watching.",negative,0.21
1751,9775,352,5,2024-12-12,Mobile,0,2.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.699
1752,6905,298,5,2024-08-14,Smart TV,1,1.0,5.0,,positive,0.995
1753,1715,357,4,2025-08-19,Tablet,1,2.0,7.0,Fantastic cinematography and plot twists.,positive,0.969
1754,231,125,4,2025-01-24,Tablet,1,5.0,5.0,Fantastic cinematography and plot twists.,positive,0.975
1755,580,407,5,2024-09-24,Smart TV,1,3.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.903
1756,7866,99,4,2024-02-28,Smart TV,1,3.0,3.0,This movie exceeded my expectations.,positive,0.953
1757,8221,709,3,2025-02-20,Laptop,1,2.0,6.0,Decent watch but forgettable.,neutral,0.405
1758,9107,835,5,2025-02-15,Tablet,1,2.0,5.0,,positive,0.871
1759,3150,479,5,2025-03-02,Laptop,1,3.0,6.0,Outstanding direction and screenplay.,positive,0.642
1760,6668,266,5,2025-02-20,Mobile,1,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.802
1761,3203,245,5,2025-07-07,Laptop,0,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.703
1762,6013,58,5,2025-09-20,Laptop,1,0.0,2.0,One of the best series I've ever watched. Highly recommend!,positive,0.691
1763,952,481,3,2025-10-24,Laptop,0,2.0,5.0,Watchable but predictable.,neutral,0.452
1764,3138,114,4,2024-12-15,Laptop,0,4.0,9.0,One of the best series I've ever watched. Highly recommend!,positive,0.878
1765,2775,627,3,2024-02-28,Laptop,1,2.0,4.0,Could have been better.,neutral,0.514
1766,8229,409,4,2025-06-15,Tablet,1,3.0,3.0,This series is a masterpiece!,positive,0.865
1767,2572,411,4,2025-07-01,Laptop,1,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.908
1768,8259,297,4,2024-03-25,Smart TV,1,2.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.768
1769,8136,170,5,2025-03-30,Laptop,0,,,One of the best series I've ever watched. Highly recommend!,positive,0.992
1770,4116,217,3,2024-11-03,Laptop,1,4.0,4.0,Watchable but predictable.,neutral,0.578
1771,8197,599,3,2025-04-20,Mobile,1,3.0,3.0,It was okay. Nothing special.,neutral,0.402
1772,8536,329,5,2025-11-16,Smart TV,1,3.0,3.0,Fantastic cinematography and plot twists.,positive,0.873
1773,7378,72,4,2025-12-05,Tablet,1,1.0,8.0,This series is a masterpiece!,positive,0.874
1774,728,603,4,2025-03-08,Mobile,1,5.0,5.0,Perfect blend of drama and action.,positive,0.822
1775,1119,839,2,2025-07-20,Mobile,1,2.0,6.0,Terrible script and direction.,negative,0.311
1776,6234,543,3,2024-12-16,Tablet,0,4.0,7.0,It was okay. Nothing special.,neutral,0.524
1777,5281,366,2,2025-12-17,Mobile,1,3.0,5.0,Not worth the time. Very predictable.,negative,0.002
1778,5784,628,2,2025-07-21,Mobile,1,5.0,5.0,Not my cup of tea. Too violent.,negative,0.366
1779,5728,123,5,2025-10-02,Mobile,0,4.0,4.0,Fantastic cinematography and plot twists.,positive,0.642
1780,6376,59,4,2024-04-01,Laptop,1,5.0,5.0,Perfect blend of drama and action.,positive,0.752
1781,8106,415,5,2024-12-10,Laptop,1,3.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.712
1782,8304,692,4,2024-09-01,Mobile,1,2.0,3.0,This series is a masterpiece!,positive,0.908
1783,6944,446,4,2025-05-13,Laptop,1,1.0,6.0,Outstanding direction and screenplay.,positive,0.986
1784,4104,334,3,2024-08-15,Tablet,0,4.0,7.0,Watchable but predictable.,neutral,0.46
1785,3762,816,1,2025-02-18,Laptop,1,2.0,6.0,Slow paced and boring.,negative,0.285
1786,1108,204,3,2025-06-16,Laptop,1,2.0,9.0,Decent watch but forgettable.,neutral,0.566
1787,2414,880,4,2025-03-03,Smart TV,1,1.0,3.0,Outstanding direction and screenplay.,positive,0.777
1788,2517,408,4,2025-06-06,Laptop,1,2.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.846
1789,696,721,4,2024-04-11,Laptop,1,5.0,7.0,Perfect blend of drama and action.,positive,0.657
1790,478,847,5,2025-11-25,Mobile,1,7.0,7.0,This movie exceeded my expectations.,positive,0.777
1791,500,437,3,2025-12-18,Smart TV,1,2.0,9.0,Has its moments but overall average.,neutral,0.501
1792,5217,203,4,2024-05-21,Tablet,1,3.0,3.0,Outstanding direction and screenplay.,positive,0.835
1793,1709,741,5,2025-03-25,Mobile,1,1.0,8.0,Amazing show! Couldn't stop watching.,positive,0.713
1794,5157,379,3,2025-04-21,Smart TV,1,,,It was okay. Nothing special.,neutral,0.539
1795,3484,387,3,2024-12-01,Laptop,1,7.0,10.0,Mixed feelings about this one.,neutral,0.503
1796,9300,257,4,2024-11-14,Mobile,1,4.0,6.0,This series is a masterpiece!,positive,
1797,4870,73,2,2025-04-02,Laptop,1,2.0,5.0,"Boring storyline, couldn't finish watching.",negative,0.234
1798,331,351,1,2025-03-13,Laptop,1,8.0,8.0,Overhyped. Didn't live up to expectations.,negative,0.283
1799,5131,847,3,2025-01-25,Laptop,1,3.0,5.0,Average movie. Some good moments.,neutral,0.465
1800,7831,449,5,2024-05-02,Tablet,1,6.0,6.0,This movie exceeded my expectations.,positive,0.807
1801,7369,728,4,2024-05-30,Mobile,1,4.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.906
1802,9249,395,3,2024-08-17,Laptop,1,0.0,4.0,Not bad but not great either.,neutral,0.42
1803,4105,804,2,2025-03-18,Tablet,1,7.0,7.0,Disappointing. Expected much more.,negative,0.357
1804,6495,890,4,2025-04-08,Laptop,1,2.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.826
1805,3572,178,3,2024-11-21,Tablet,1,1.0,8.0,Watchable but predictable.,neutral,0.42
1806,8050,818,2,2025-08-31,Mobile,1,6.0,6.0,Terrible script and direction.,negative,0.05
1807,2651,421,3,2024-06-07,Laptop,1,4.0,4.0,Okay for a one-time watch.,neutral,0.425
1808,8121,70,3,2025-05-13,Laptop,0,6.0,6.0,Okay for a one-time watch.,neutral,0.574
1809,335,964,5,2024-12-15,Smart TV,1,0.0,8.0,This series is a masterpiece!,positive,0.668
1810,6883,924,5,2024-02-25,Mobile,1,1.0,4.0,Fantastic cinematography and plot twists.,positive,0.819
1811,9311,551,3,2024-09-15,Smart TV,1,3.0,4.0,It was okay. Nothing special.,neutral,0.563
1812,7583,848,3,2024-05-29,Mobile,1,2.0,6.0,Decent watch but forgettable.,neutral,0.414
1813,8093,234,3,2024-07-26,Mobile,1,2.0,5.0,Not bad but not great either.,neutral,0.43
1814,2050,524,5,2024-09-24,Smart TV,1,5.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.83
1815,6436,417,2,2025-07-25,Smart TV,1,3.0,4.0,Not my cup of tea. Too violent.,negative,0.073
1816,5720,708,4,2024-10-16,Tablet,1,1.0,8.0,Fantastic cinematography and plot twists.,positive,0.841
1817,6040,686,5,2025-07-21,Laptop,1,2.0,4.0,Outstanding direction and screenplay.,positive,0.601
1818,7206,10,3,2025-02-14,Smart TV,1,2.0,3.0,Mixed feelings about this one.,neutral,0.448
1819,4342,965,5,2024-09-29,Mobile,1,1.0,7.0,This movie exceeded my expectations.,positive,0.7
1820,5533,131,3,2025-03-12,Laptop,1,5.0,8.0,Not bad but not great either.,neutral,0.591
1821,2456,520,5,2024-10-28,Mobile,1,,,This series is a masterpiece!,positive,0.794
1822,3794,719,3,2025-10-28,Smart TV,0,3.0,3.0,Has its moments but overall average.,neutral,0.529
1823,9789,962,4,2025-05-21,Smart TV,1,2.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.71
1824,5067,670,4,2025-10-21,Tablet,1,4.0,4.0,,positive,0.626
1825,789,956,5,2025-08-28,Tablet,0,0.0,7.0,Fantastic cinematography and plot twists.,positive,0.802
1826,6120,12,4,2024-07-04,Mobile,1,0.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.972
1827,1654,762,1,2025-03-22,Mobile,0,2.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.059
1828,9783,281,3,2025-01-22,Mobile,0,2.0,6.0,,neutral,0.576
1829,1208,938,4,2025-05-03,Tablet,1,4.0,4.0,This series is a masterpiece!,positive,0.928
1830,5910,487,5,2025-01-16,Tablet,1,1.0,6.0,This series is a masterpiece!,positive,0.859
1831,1387,858,5,2024-08-30,Laptop,1,3.0,3.0,Absolutely loved this movie. Great acting and storyline.,positive,0.605
1832,7607,159,3,2024-12-18,Mobile,1,1.0,5.0,Has its moments but overall average.,neutral,0.418
1833,6121,739,1,2025-05-31,Tablet,1,3.0,6.0,Poor acting and weak plot.,negative,0.066
1834,6205,461,5,2024-07-18,Laptop,1,6.0,6.0,This movie exceeded my expectations.,positive,0.89
1835,2368,195,3,2024-10-22,Smart TV,1,2.0,5.0,Mixed feelings about this one.,neutral,0.429
1836,5483,216,4,2024-01-12,Smart TV,1,1.0,7.0,Outstanding direction and screenplay.,positive,0.723
1837,7569,307,3,2025-09-22,Smart TV,1,1.0,4.0,Decent watch but forgettable.,neutral,0.539
1838,4811,352,3,2025-08-02,Laptop,1,4.0,9.0,It was okay. Nothing special.,neutral,
1839,4348,670,4,2025-07-12,Tablet,1,3.0,6.0,Outstanding direction and screenplay.,positive,0.75
1840,7187,267,5,2025-12-19,Smart TV,1,3.0,3.0,This series is a masterpiece!,positive,0.946
1841,1970,785,3,2025-04-09,Mobile,0,4.0,4.0,It's fine for background watching.,neutral,0.496
1842,1448,175,4,2024-12-02,Smart TV,1,3.0,4.0,Outstanding direction and screenplay.,positive,0.648
1843,6821,499,5,2024-12-16,Tablet,1,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.816
1844,7056,167,4,2025-01-05,Mobile,1,4.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.816
1845,8087,426,4,2024-02-02,Laptop,1,5.0,5.0,This movie exceeded my expectations.,positive,0.82
1846,7790,883,4,2025-03-08,Mobile,1,1.0,6.0,This movie exceeded my expectations.,positive,0.871
1847,3096,107,3,2025-05-25,Tablet,1,2.0,5.0,Mixed feelings about this one.,neutral,0.515
1848,9372,717,4,2024-09-19,Mobile,1,1.0,4.0,This movie exceeded my expectations.,positive,0.653
1849,4064,47,3,2024-11-09,Smart TV,1,,,Could have been better.,neutral,0.454
1850,7036,843,3,2025-02-12,Laptop,0,1.0,3.0,Average movie. Some good moments.,neutral,0.591
1851,4442,659,5,2025-10-30,Mobile,1,,,This movie exceeded my expectations.,positive,0.85
1852,9660,435,4,2024-06-17,Smart TV,0,,,Absolutely loved this movie. Great acting and storyline.,positive,0.839
1853,3617,570,5,2024-03-21,Tablet,1,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.872
1854,5688,245,3,2024-06-26,Tablet,1,4.0,5.0,Has its moments but overall average.,neutral,0.479
1855,8131,475,2,2025-09-29,Tablet,0,3.0,3.0,Overhyped. Didn't live up to expectations.,negative,0.061
1856,8479,501,4,2024-03-13,Mobile,1,4.0,12.0,Absolutely loved this movie. Great acting and storyline.,positive,0.744
1857,2500,430,3,2024-07-16,Smart TV,1,2.0,2.0,Watchable but predictable.,neutral,0.573
1858,7754,514,5,2025-02-26,Mobile,0,,,Brilliant performance by the cast. Must watch!,positive,0.884
