age,gender,country,state_province,subscription_plan,monthly_spend,primary_device,household_size,churned,monthly_spend_log,household_size_missing,start_year,start_month,start_day,start_weekday
45.0,Female,USA,Wisconsin,Premium,19.9,Desktop,3.0,0,3.039749158970765,0,2024,12,18,2
12.0,Other,USA,Georgia,Premium,13.26,Mobile,6.0,0,2.65745841498615,0,2023,9,8,4
43.0,Male,USA,North Carolina,Premium,33.3,Tablet,4.0,0,3.535145354171894,0,2024,4,4,3
40.0,Other,Canada,British Columbia,Premium+,34.68,Gaming Console,2.0,0,3.5745903077118086,0,2023,9,15,4
48.0,Female,USA,Texas,Premium,3.54,Mobile,1.0,0,1.5129270120532565,0,2022,9,1,3
18.0,Male,Canada,New Brunswick,Premium,10.33,Laptop,2.0,0,2.427454075039915,0,2023,2,1,2
51.0,Female,USA,Virginia,Premium+,3.87,Tablet,2.0,0,1.5830939370944985,0,2024,7,30,1
31.0,Female,USA,Tennessee,Standard,24.95,Laptop,0.0,0,3.2561716096118976,1,2023,3,24,4
47.0,Female,USA,Illinois,Premium+,28.46,Gaming Console,2.0,0,3.3830334110344844,0,2023,9,16,5
34.0,Female,USA,Florida,Basic,9.44,Tablet,1.0,0,2.3456445824544927,0,2023,5,8,0
46.0,Female,USA,Texas,Premium,17.96,Gaming Console,2.0,0,2.942331496826876,0,2025,3,5,2
55.0,Female,Canada,British Columbia,Premium+,11.56,Smart TV,1.0,0,2.5305171610400525,0,2025,3,12,2
36.0,Male,USA,Illinois,Standard,24.92,Tablet,5.0,1,3.255014871484074,0,2025,3,9,6
37.0,Other,USA,Texas,Premium+,10.95,Gaming Console,1.0,0,2.4807312783775197,0,2025,4,21,0
48.0,Female,Canada,Manitoba,Standard,14.49,Tablet,0.0,0,2.740194654428777,1,2023,8,14,0
36.0,Female,Canada,Alberta,Standard,5.6,Gaming Console,3.0,0,1.8870696490323797,0,2025,7,2,2
34.0,Male,USA,Indiana,Premium,6.5,Mobile,2.0,0,2.0149030205422647,0,2024,1,21,6
52.0,Female,USA,Illinois,Premium,16.18,Gaming Console,4.0,0,2.8437459165561094,0,2023,2,12,6
17.0,Male,Canada,Prince Edward Island,Premium+,17.6,Desktop,4.0,0,2.9231615807191558,0,2023,1,24,1
27.0,Female,USA,New Jersey,Basic,20.51,Smart TV,0.0,0,3.068517943279639,1,2025,1,14,1
15.0,Female,USA,Texas,Premium,4.73,Smart TV,4.0,1,1.7457155307266483,0,2025,1,24,4
46.0,Male,USA,Illinois,Standard,36.12,Mobile,1.0,0,3.6141559079179997,0,2022,10,5,2
40.0,Female,USA,New Jersey,Premium,9.37,Gaming Console,4.0,1,2.3389170222414357,0,2024,4,11,3
46.0,Other,USA,Missouri,Premium,30.05,Gaming Console,3.0,0,3.435598808379488,0,2023,6,14,2
40.0,Male,USA,Georgia,Standard,1.71,Mobile,0.0,0,0.9969486348916096,1,2023,2,6,0
36.0,Female,USA,Florida,Standard,16.54,Gaming Console,4.0,0,2.864483986944037,0,2024,1,21,6
51.0,Female,USA,Washington,Basic,5.51,Laptop,4.0,1,1.873339456220478,0,2023,5,21,6
38.0,Female,USA,Washington,Premium,13.33,Desktop,1.0,0,2.6623552418400807,0,2025,7,19,5
42.0,Male,USA,Virginia,Basic,33.54,Mobile,2.0,0,3.5421180727185324,0,2024,9,2,0
24.0,Male,USA,Wisconsin,Standard,833.07,Laptop,4.0,1,6.726317331690299,0,2024,1,3,2
47.0,Male,USA,Arizona,Basic,9.01,Mobile,1.0,0,2.303584593327129,0,2023,11,24,4
55.0,Male,USA,North Carolina,Basic,10.04,Mobile,3.0,0,2.401525040848949,0,2024,6,11,1
45.0,Male,USA,New Jersey,Premium+,19.675352862849536,Mobile,3.0,0,3.0289423078910556,0,2024,3,20,2
42.0,Male,USA,Wisconsin,Basic,14.93,Tablet,0.0,0,2.768204123921957,1,2024,12,19,3
17.0,Female,Canada,Manitoba,Basic,18.18,Tablet,3.0,0,2.953868069455292,0,2024,3,29,4
32.0,Male,USA,Arizona,Premium+,2.78,Desktop,3.0,0,1.3297240096314962,0,2024,11,27,2
21.0,Female,Canada,Quebec,Standard,12.94,Tablet,0.0,1,2.6347624053323777,1,2023,12,28,3
31.0,Female,Canada,Saskatchewan,Premium+,33.75,Mobile,7.0,0,3.548179572010801,0,2023,10,25,2
28.0,Female,Canada,Nova Scotia,Standard,7.34,Laptop,2.0,0,2.1210632163706555,0,2023,7,28,4
18.0,Female,USA,Michigan,Basic,16.46,Gaming Console,4.0,0,2.859912550411456,0,2024,8,12,0
10.0,Other,USA,Ohio,Premium,31.29,Tablet,3.0,1,3.4747575847701837,0,2024,3,16,5
42.0,Female,USA,New Jersey,Premium,18.41,Smart TV,0.0,0,2.9657883971809187,1,2025,3,9,6
33.0,Female,Canada,Newfoundland and Labrador,Standard,18.69,Laptop,3.0,0,2.9801108926510342,0,2025,1,10,4
36.0,Female,USA,Missouri,Premium,21.811017452655033,Laptop,1.0,0,3.1272436408541084,0,2023,11,25,5
41.0,Female,USA,Georgia,Premium+,8.92,Mobile,3.0,0,2.2945529212967815,0,2023,6,4,6
36.0,Female,USA,Indiana,Basic,18.22,Desktop,0.0,0,2.9559514035421466,1,2022,9,13,1
35.0,Female,Canada,Manitoba,Standard,25.2,Desktop,2.0,0,3.265759410767051,0,2023,3,2,3
24.0,Female,USA,North Carolina,Standard,25.99,Mobile,3.0,0,3.2954664270299134,0,2023,8,4,4
39.0,Female,Canada,Nova Scotia,Premium,23.85,Smart TV,0.0,0,3.2128577525426376,1,2024,1,2,1
28.0,Female,USA,Wisconsin,Premium,38.02,Mobile,3.0,0,3.6640743351949654,0,2024,12,8,6
53.0,Other,USA,Washington,Premium,9.6,Smart TV,4.0,0,2.3608540011180215,0,2023,7,18,1
26.0,Other,USA,Texas,Standard,24.0,Desktop,4.0,0,3.2188758248682006,0,2024,2,17,5
35.0,Female,USA,Massachusetts,Standard,16.92,Desktop,2.0,0,2.8859174075467844,0,2025,7,6,6
45.0,Male,USA,New York,Basic,11.05,Laptop,0.0,1,2.489064659936664,1,2023,12,6,2
28.0,Female,USA,Pennsylvania,Standard,28.03,Desktop,1.0,1,3.3683297780365384,0,2023,1,2,0
42.0,Female,Canada,British Columbia,Standard,22.854736059479553,Laptop,0.0,0,3.1719827745379456,1,2024,7,15,0
32.0,Female,Canada,Prince Edward Island,Premium,21.811017452655033,Mobile,0.0,0,3.1272436408541084,1,2024,8,14,2
56.0,Male,Canada,British Columbia,Premium,10.35,Mobile,1.0,0,2.4292177439274116,0,2023,1,20,4
38.0,Female,USA,Virginia,Standard,254.95,Tablet,4.0,1,5.544982112903592,0,2022,9,9,4
36.0,Male,Canada,Prince Edward Island,Premium,28.57,Tablet,3.0,0,3.3867603338643857,0,2025,5,15,3
35.0,Female,USA,Illinois,Basic,8.7,Laptop,3.0,0,2.272125885509337,0,2023,1,21,5
26.0,Other,USA,Ohio,Standard,20.35,Laptop,3.0,0,3.0610517396746335,0,2025,6,7,5
19.0,Male,USA,North Carolina,Standard,47.81,Laptop,2.0,0,3.887935209899056,0,2023,3,8,2
30.0,Female,USA,New York,Premium+,1.77,Smart TV,2.0,0,1.0188473201992472,0,2024,10,12,5
33.0,Male,Canada,Prince Edward Island,Premium,32.76,Mobile,0.0,0,3.5192766697277564,1,2025,3,22,5
48.0,Male,USA,New York,Standard,9.25,Desktop,3.0,0,2.327277705584417,0,2023,12,21,3
51.0,Other,USA,Georgia,Standard,4.86,Gaming Console,1.0,0,1.7681496035889213,0,2025,2,14,4
24.0,Female,USA,Florida,Premium+,19.07,Laptop,3.0,0,2.9992261628082466,0,2024,9,14,5
50.0,Other,USA,New York,Basic,54.01,Tablet,2.0,0,4.007514986887367,0,2025,4,6,6
28.0,Female,USA,Illinois,Premium+,16.19,Laptop,0.0,0,2.844327819394758,1,2023,11,5,6
34.0,Other,Canada,Nova Scotia,Basic,22.24,Mobile,3.0,0,3.1458749319837103,0,2025,6,2,0
29.0,Female,USA,New York,Premium,12.45,Smart TV,3.0,0,2.598979106047848,0,2025,2,18,1
54.0,Female,USA,Ohio,Premium,4.94,Mobile,1.0,0,1.7817091333745536,0,2024,4,27,5
29.0,Male,Canada,British Columbia,Basic,6.23,Smart TV,3.0,0,1.9782390361706734,0,2025,1,14,1
21.0,Male,Canada,Quebec,Standard,24.47,Desktop,3.0,0,3.2375012889913655,0,2024,8,11,6
27.0,Female,USA,Texas,Standard,26.97,Gaming Console,2.0,1,3.3311325072138684,0,2022,9,28,2
32.0,Other,USA,Tennessee,Premium+,36.83,Mobile,3.0,0,3.6331024386449378,0,2024,4,9,1
58.0,Male,USA,Georgia,Standard,25.15,Tablet,0.0,0,3.263849190510932,1,2025,2,22,5
45.0,Male,Canada,Nova Scotia,Standard,6.12,Mobile,1.0,1,1.9629077254238845,0,2024,6,16,6
42.0,Female,USA,Michigan,Standard,19.13,Tablet,6.0,0,3.0022112396517002,0,2024,8,2,4
41.0,Female,USA,Washington,Premium,2.58,Smart TV,4.0,0,1.275362800412609,0,2024,3,4,0
27.0,Other,USA,Missouri,Standard,9.3,Smart TV,3.0,0,2.33214389523559,0,2025,6,8,6
30.0,Male,USA,Missouri,Basic,33.51,Gaming Console,1.0,0,3.541249137109912,0,2024,12,12,3
51.0,Male,USA,New York,Basic,18.59,Gaming Console,2.0,0,2.9750192319564492,0,2023,11,16,3
23.0,Female,USA,Missouri,Premium,3.45,Smart TV,1.0,0,1.4929040961781488,0,2025,6,10,1
53.0,Other,USA,Michigan,Premium,6.27,Desktop,0.0,0,1.9837562915454279,1,2025,4,29,1
56.0,Female,Canada,Newfoundland and Labrador,Premium,16.83,Tablet,5.0,1,2.8808824318750488,0,2024,9,26,3
32.0,Male,Canada,Prince Edward Island,Basic,5.24,Gaming Console,1.0,0,1.8309801823813363,0,2025,1,29,2
44.0,Male,Canada,Nova Scotia,Basic,20.136172344689378,Gaming Console,3.0,0,3.0509859018293035,0,2025,1,28,1
41.0,Other,USA,Washington,Premium,40.33,Mobile,2.0,1,3.721588628523641,0,2025,5,12,0
42.0,Male,Canada,Nova Scotia,Premium,20.98,Desktop,2.0,0,3.090132948975475,0,2024,6,12,2
34.0,Female,USA,Michigan,Premium,20.79,Smart TV,2.0,0,3.0814511489565284,0,2024,5,21,1
37.0,Male,USA,Massachusetts,Premium,5.89,Mobile,6.0,0,1.9300710850255671,0,2024,11,17,6
27.0,Female,Canada,British Columbia,Premium,4.32,Laptop,0.0,1,1.6714733033535532,1,2024,4,21,6
50.0,Other,USA,Michigan,Premium,20.67,Laptop,7.0,0,3.075928815548268,0,2024,8,25,6
52.0,Other,USA,Massachusetts,Premium,4.45,Laptop,1.0,0,1.6956156086751528,0,2024,5,22,2
34.0,Female,Canada,Ontario,Premium,21.811017452655033,Smart TV,2.0,0,3.1272436408541084,0,2023,2,16,3
22.0,Female,USA,Maryland,Premium,13.39,Mobile,0.0,0,2.6665335208992764,1,2023,7,1,5
48.0,Male,USA,Ohio,Premium,4.46,Smart TV,0.0,0,1.6974487897568136,1,2023,1,5,3
42.0,Other,USA,Washington,Premium,12.01,Tablet,0.0,0,2.565718292524414,1,2025,1,9,3
38.0,Male,USA,Tennessee,Premium,12.44,Gaming Console,4.0,0,2.5982353350950036,0,2023,2,24,4
45.0,Female,USA,North Carolina,Standard,286.35,Smart TV,5.0,0,5.660700984953751,0,2023,3,14,1
17.0,Male,USA,Florida,Basic,12.72,Mobile,0.0,0,2.6188546222977394,1,2024,12,4,2
33.0,Male,USA,Missouri,Basic,20.136172344689378,Desktop,4.0,0,3.0509859018293035,0,2023,8,10,3
15.0,Male,USA,Pennsylvania,Premium,3.78,Smart TV,1.0,0,1.5644405465033644,0,2023,5,23,1
35.0,Male,USA,Illinois,Premium,4.81,Desktop,2.0,0,1.7595805708638197,0,2023,1,26,3
30.0,Female,USA,North Carolina,Premium,17.74,Gaming Console,0.0,0,2.930660276810276,1,2023,5,31,2
29.0,Other,Canada,Prince Edward Island,Basic,21.84,Tablet,1.0,0,3.1285133847878095,0,2023,4,11,1
21.0,Female,USA,Maryland,Basic,8.95,Desktop,1.0,0,2.2975725511705014,0,2023,1,12,3
33.0,Male,USA,Virginia,Basic,47.71,Smart TV,1.0,0,3.8858843478184513,0,2022,9,10,5
30.0,Male,USA,Tennessee,Premium,22.83,Gaming Console,3.0,0,3.170945291110651,0,2025,5,30,4
32.0,Female,Canada,Saskatchewan,Basic,24.91,Mobile,2.0,1,3.2546289945740186,0,2023,8,25,4
36.0,Female,USA,Texas,Standard,15.49,Tablet,0.0,0,2.8027541365715076,1,2025,6,12,3
58.0,Male,USA,Georgia,Premium,19.03,Laptop,2.0,0,2.997231149677727,0,2022,10,22,5
39.0,Male,USA,Ohio,Premium+,14.93,Desktop,5.0,0,2.768204123921957,0,2024,5,10,4
25.0,Male,USA,Maryland,Premium,4.83,Mobile,3.0,0,1.763017000362401,0,2023,6,9,4
27.0,Other,USA,New York,Premium,2.96,Laptop,1.0,0,1.3762440252663892,0,2024,1,18,3
32.0,Male,USA,New York,Basic,6.52,Gaming Console,1.0,0,2.017566137961748,0,2024,11,17,6
16.0,Female,USA,Massachusetts,Basic,4.77,Smart TV,5.0,1,1.7526720805200082,0,2022,9,9,4
18.0,Male,USA,Maryland,Premium+,19.675352862849536,Laptop,4.0,0,3.0289423078910556,0,2022,10,3,0
51.0,Other,Canada,Alberta,Standard,17.12,Gaming Console,1.0,0,2.8970163006148333,0,2025,6,16,0
55.0,Other,USA,Maryland,Premium,26.71,Desktop,6.0,1,3.321793358874887,0,2023,10,3,1
43.0,Other,USA,New York,Standard,3.81,Gaming Console,5.0,0,1.57069708411767,0,2023,7,22,5
47.0,Male,USA,Maryland,Standard,12.68,Desktop,6.0,0,2.615934912194404,0,2024,4,5,4
20.0,Other,USA,Wisconsin,Premium+,20.75,Mobile,2.0,0,3.079613757534693,0,2024,9,6,4
49.0,Female,USA,Tennessee,Premium,20.7,Tablet,2.0,0,3.077312260546414,0,2023,8,14,0
49.0,Female,USA,Florida,Standard,22.854736059479553,Gaming Console,4.0,0,3.1719827745379456,0,2023,5,31,2
41.0,Male,USA,Wisconsin,Standard,22.854736059479553,Gaming Console,3.0,0,3.1719827745379456,0,2022,8,24,2
45.0,Female,USA,Indiana,Premium,21.811017452655033,Desktop,1.0,1,3.1272436408541084,0,2023,11,1,2
34.0,Other,USA,Virginia,Standard,9.4,Tablet,3.0,0,2.341805806147327,0,2024,3,18,0
24.0,Male,USA,Wisconsin,Standard,4.05,Laptop,5.0,0,1.6193882432872684,0,2024,2,11,6
24.0,Female,Canada,Saskatchewan,Premium,3.21,Mobile,5.0,1,1.43746264769429,0,2022,11,28,0
41.0,Male,USA,Maryland,Basic,26.87,Desktop,0.0,0,3.327550841493857,1,2025,2,26,2
26.0,Female,Canada,Quebec,Standard,28.54,Desktop,4.0,0,3.3857452771032337,0,2025,1,24,4
33.0,Male,Canada,Newfoundland and Labrador,Standard,8.9,Desktop,2.0,0,2.2925347571405443,0,2025,6,1,6
44.0,Male,USA,Missouri,Standard,18.97,Desktop,0.0,1,2.994231147427724,1,2023,8,14,0
40.0,Male,USA,Michigan,Premium,20.04,Smart TV,2.0,0,3.046425387869509,0,2024,12,29,6
25.0,Male,USA,Tennessee,Premium,42.91,Smart TV,3.0,0,3.782142084573626,0,2024,2,2,4
47.0,Other,USA,Pennsylvania,Premium,13.91,Mobile,0.0,0,2.702032128776647,1,2023,3,12,6
27.0,Male,USA,Florida,Standard,4.41,Mobile,2.0,0,1.6882490928583902,0,2023,7,3,0
35.0,Male,Canada,Prince Edward Island,Basic,4.44,Desktop,1.0,0,1.6937790608678513,0,2023,6,18,6
22.0,Female,Canada,New Brunswick,Premium,22.75,Desktop,2.0,1,3.1675825304806504,0,2022,11,1,1
41.0,Male,USA,Illinois,Premium,9.77,Laptop,0.0,0,2.3767644911682972,1,2023,9,27,2
21.0,Other,USA,Illinois,Premium+,33.84,Laptop,0.0,0,3.5507661519843023,1,2025,6,17,1
41.0,Other,USA,Massachusetts,Standard,8.46,Laptop,4.0,0,2.247072383063787,0,2023,11,20,0
37.0,Male,USA,Tennessee,Standard,31.2,Mobile,2.0,0,3.4719664525503626,0,2023,9,27,2
37.0,Other,USA,Michigan,Basic,2.25,Gaming Console,2.0,0,1.1786549963416462,0,2024,11,12,1
19.0,Male,USA,Georgia,Premium,10.62,Gaming Console,3.0,0,2.4527277514237653,0,2024,2,22,3
44.0,Male,USA,Massachusetts,Premium,78.9,Smart TV,1.0,0,4.380775852772229,0,2022,12,9,4
22.0,Male,USA,Florida,Standard,12.67,Gaming Console,0.0,1,2.6152036507358583,1,2025,5,21,2
34.0,Male,USA,Massachusetts,Standard,12.3,Tablet,8.0,1,2.5877640352277083,0,2024,4,6,5
24.0,Female,Canada,Nova Scotia,Standard,6.23,Tablet,2.0,1,1.9782390361706734,0,2025,6,23,0
59.0,Male,Canada,Ontario,Basic,15.98,Tablet,2.0,0,2.8320361808832013,0,2025,4,19,5
38.0,Female,Canada,British Columbia,Standard,22.854736059479553,Desktop,2.0,0,3.1719827745379456,0,2025,3,24,0
18.0,Female,USA,Indiana,Premium,21.811017452655033,Desktop,6.0,0,3.1272436408541084,0,2024,4,10,2
35.0,Other,USA,California,Basic,7.93,Desktop,1.0,0,2.189416394888408,0,2024,8,31,5
40.0,Other,USA,New York,Premium,10.36,Desktop,3.0,0,2.4300984132930052,0,2022,9,13,1
11.0,Female,USA,Massachusetts,Standard,10.69,Desktop,3.0,1,2.458733775483977,0,2025,7,29,1
56.0,Male,USA,California,Premium+,8.2,Desktop,4.0,0,2.2192034840549946,0,2025,6,1,6
30.0,Female,Canada,Ontario,Basic,17.87,Desktop,3.0,0,2.9375733593804587,0,2025,5,11,6
37.0,Female,USA,Pennsylvania,Premium+,30.38,Laptop,3.0,0,3.4461707473048864,0,2023,2,26,6
49.0,Male,Canada,Manitoba,Premium,25.84,Tablet,1.0,0,3.289893312103481,0,2022,9,28,2
44.0,Male,USA,New York,Standard,34.31,Gaming Console,2.0,0,3.564166209940295,0,2022,9,22,3
23.0,Female,USA,Tennessee,Basic,6.29,Mobile,2.0,0,1.986503546020567,0,2023,6,10,5
38.0,Male,USA,Tennessee,Premium,11.8,Tablet,1.0,0,2.5494451709255714,0,2023,6,3,5
59.0,Female,USA,Michigan,Standard,18.31,Tablet,2.0,0,2.960623096440423,0,2023,12,21,3
26.0,Female,USA,Florida,Basic,16.75,Tablet,0.0,0,2.8763855159214247,1,2024,12,18,2
22.0,Female,Canada,Saskatchewan,Basic,0.81,Desktop,4.0,1,0.5933268452777344,0,2025,1,9,3
31.0,Female,USA,Illinois,Basic,10.74,Smart TV,2.0,0,2.4630018143999504,0,2023,11,3,4
23.0,Other,Canada,Nova Scotia,Standard,21.56,Tablet,2.0,0,3.1161784266298582,0,2022,12,1,3
29.0,Male,Canada,Ontario,Premium,5.5,Desktop,5.0,0,1.8718021769015913,0,2025,6,1,6
26.0,Male,USA,Florida,Standard,13.16,Laptop,4.0,1,2.6504210882655737,0,2024,1,11,3
23.0,Female,Canada,Nova Scotia,Basic,19.35,Desktop,4.0,0,3.013080911888604,0,2022,10,5,2
28.0,Male,USA,Texas,Premium,9.97,Laptop,2.0,0,2.395164274287139,0,2022,8,4,3
16.0,Female,USA,New Jersey,Basic,20.136172344689378,Gaming Console,3.0,1,3.0509859018293035,0,2022,12,1,3
19.0,Female,USA,New York,Basic,5.4,Mobile,2.0,0,1.8562979903656263,0,2023,1,14,5
36.0,Male,USA,California,Basic,33.23,Mobile,2.0,0,3.533102452542094,0,2025,3,17,0
34.0,Other,USA,Florida,Premium,28.47,Laptop,1.0,1,3.3833727967496032,0,2022,9,16,4
44.0,Female,USA,Michigan,Basic,9.68,Desktop,3.0,0,2.3683728335320486,0,2023,9,22,4
43.0,Female,USA,Maryland,Premium,24.63,Mobile,4.0,0,3.24376354037598,0,2023,11,4,5
41.0,Other,USA,Missouri,Standard,5.96,Gaming Console,5.0,0,1.9401794743463283,0,2023,6,22,3
36.0,Female,USA,Missouri,Premium,25.08,Tablet,4.0,0,3.261168737058452,0,2024,3,10,6
41.0,Female,Canada,Nova Scotia,Standard,9.49,Desktop,4.0,0,2.3504224224082058,0,2024,9,9,0
43.0,Female,USA,Arizona,Premium,2.69,Smart TV,2.0,0,1.3056264580524357,0,2023,1,25,2
41.0,Male,USA,Florida,Premium,37.24,Smart TV,2.0,0,3.643882088183201,0,2023,9,27,2
31.0,Male,USA,Indiana,Premium,8.57,Smart TV,4.0,0,2.258633205464863,0,2023,3,25,5
46.0,Female,Canada,Saskatchewan,Basic,3.76,Gaming Console,2.0,1,1.5602476682433286,0,2023,6,3,5
36.0,Other,USA,Illinois,Premium,0.39,Mobile,2.0,0,0.3293037471426004,0,2025,1,16,3
43.0,Female,Canada,Manitoba,Premium,21.811017452655033,Tablet,3.0,0,3.1272436408541084,0,2023,6,24,5
34.0,Female,USA,Illinois,Basic,10.16,Laptop,1.0,0,2.412335956953165,0,2024,8,20,1
20.0,Male,USA,North Carolina,Basic,30.3,Mobile,5.0,0,3.4436180975461075,0,2025,5,13,1
36.0,Female,USA,Indiana,Standard,11.63,Smart TV,4.0,0,2.5360749363624,0,2024,12,7,5
27.0,Male,USA,Florida,Premium+,1.92,Tablet,3.0,0,1.0715836162801904,0,2022,8,10,2
47.0,Female,USA,Virginia,Standard,16.22,Laptop,1.0,0,2.8460714989995846,0,2023,5,19,4
44.0,Male,USA,Virginia,Standard,16.27,Laptop,3.0,0,2.848970892158587,0,2024,6,2,6
56.0,Other,USA,Tennessee,Premium+,4.23,Laptop,1.0,0,1.6544112780768316,0,2025,5,20,1
51.0,Other,USA,Indiana,Standard,19.98,Gaming Console,3.0,0,3.043569602968151,0,2023,11,27,0
22.0,Female,USA,New York,Premium,6.27,Mobile,4.0,0,1.9837562915454279,0,2024,6,28,4
39.0,Female,USA,Georgia,Premium,21.98,Desktop,1.0,0,3.1346242724206097,0,2023,9,29,4
31.0,Other,USA,Ohio,Basic,2.38,Smart TV,3.0,0,1.2178757094949273,0,2024,2,8,3
30.0,Other,USA,Massachusetts,Basic,14.66,Tablet,4.0,0,2.751109690562657,0,2025,2,8,5
20.0,Female,USA,New York,Premium,18.39,Mobile,3.0,1,2.9647574692545606,0,2024,12,27,4
24.0,Male,USA,Arizona,Premium,21.44,Gaming Console,1.0,0,3.110845080654496,0,2024,12,16,0
25.0,Female,USA,Massachusetts,Basic,20.8,Smart TV,5.0,0,3.0819099697950434,0,2023,8,23,2
26.0,Other,USA,Texas,Basic,20.61,Desktop,1.0,0,3.0731561705187946,0,2025,1,3,4
27.0,Female,USA,Michigan,Standard,8.29,Laptop,2.0,1,2.2289385528257473,0,2023,2,13,0
17.0,Female,Canada,Prince Edward Island,Basic,21.26,Desktop,5.0,0,3.102791345847399,0,2025,3,15,5
46.0,Female,Canada,Quebec,Standard,13.28,Desktop,8.0,0,2.658859956911438,0,2023,7,24,0
32.0,Other,USA,Ohio,Basic,4.28,Laptop,3.0,0,1.6639260977181702,0,2024,5,14,1
21.0,Female,USA,Washington,Premium+,21.13,Laptop,0.0,0,3.0969341540629585,1,2024,1,10,2
56.0,Other,USA,Arizona,Basic,33.21,Laptop,5.0,0,3.5325179989895132,0,2022,9,5,0
30.0,Female,Canada,Nova Scotia,Premium,15.02,Tablet,4.0,0,2.7738379416402132,0,2023,7,14,4
24.0,Male,USA,Massachusetts,Premium,11.27,Tablet,3.0,0,2.50715725872282,0,2023,8,24,3
30.0,Female,USA,Wisconsin,Premium,7.4,Gaming Console,2.0,0,2.128231705849268,0,2023,4,21,4
44.0,Female,Canada,Prince Edward Island,Standard,22.854736059479553,Tablet,2.0,0,3.1719827745379456,0,2024,9,30,0
47.0,Other,USA,Indiana,Standard,9.21,Gaming Console,3.0,0,2.3233676321765744,0,2024,12,6,4
35.0,Female,USA,North Carolina,Standard,0.53,Gaming Console,0.0,0,0.4252677354043441,1,2023,5,4,3
27.0,Female,USA,California,Standard,4.38,Desktop,4.0,0,1.682688374173693,0,2023,2,10,4
29.0,Male,Canada,Newfoundland and Labrador,Premium+,34.31,Mobile,3.0,0,3.564166209940295,0,2024,2,25,6
22.0,Male,Canada,Prince Edward Island,Standard,1.67,Mobile,2.0,0,0.9820784724121582,0,2024,11,28,3
31.0,Male,USA,Missouri,Basic,8.09,Gaming Console,2.0,0,2.2071749081893874,0,2024,9,20,4
42.0,Other,USA,Wisconsin,Premium+,38.81,Mobile,0.0,0,3.684118137012226,1,2024,2,15,3
17.0,Male,USA,Arizona,Premium,21.03,Laptop,2.0,0,3.092405160814252,0,2023,4,29,5
25.0,Female,USA,Michigan,Premium,23.66,Mobile,4.0,0,3.2051824977361982,0,2022,9,1,3
36.0,Male,USA,Michigan,Standard,6.54,Laptop,2.0,0,2.020222182019865,0,2022,8,20,5
26.0,Male,USA,Ohio,Standard,20.32,Smart TV,3.0,0,3.0596455992976437,0,2025,6,23,0
48.0,Female,USA,California,Standard,2.64,Desktop,1.0,0,1.2919836816486494,0,2022,9,13,1
58.0,Other,USA,Georgia,Standard,4.91,Tablet,4.0,0,1.776645831418007,0,2022,12,18,6
32.0,Male,Canada,Saskatchewan,Premium,11.14,Mobile,1.0,0,2.4965057856313524,0,2024,9,22,6
40.0,Male,Canada,Manitoba,Premium,12.75,Gaming Console,1.0,1,2.6210388241125804,0,2025,3,24,0
15.0,Female,Canada,British Columbia,Basic,6.49,Laptop,2.0,0,2.0135687975291283,0,2023,1,2,0
27.0,Female,USA,Indiana,Premium,7.62,Tablet,3.0,0,2.154085084675602,0,2025,1,9,3
32.0,Female,Canada,British Columbia,Standard,8.5,Mobile,2.0,0,2.2512917986064953,0,2024,6,22,5
31.0,Male,USA,Indiana,Premium,3.27,Mobile,1.0,0,1.451613827240533,0,2023,2,13,0
38.0,Female,Canada,Newfoundland and Labrador,Standard,35.91,Desktop,6.0,0,3.608482517041907,0,2025,1,3,4
35.0,Other,USA,Virginia,Premium,7.02,Mobile,4.0,0,2.081938421878423,0,2025,4,9,2
25.0,Female,USA,Georgia,Basic,26.09,Smart TV,3.0,0,3.2991646560970036,0,2023,11,6,0
31.0,Female,USA,New Jersey,Premium,10.89,Tablet,3.0,0,2.4756977107026903,0,2023,10,23,0
24.0,Female,USA,Indiana,Basic,6.12,Smart TV,3.0,1,1.9629077254238845,0,2023,9,27,2
24.0,Female,Canada,Newfoundland and Labrador,Standard,13.85,Laptop,0.0,0,2.6979998652487085,1,2023,11,28,1
50.0,Other,USA,Ohio,Premium+,6.28,Desktop,0.0,1,1.9851308622085946,1,2023,12,28,3
43.0,Female,Canada,Prince Edward Island,Standard,7.47,Mobile,3.0,0,2.136530508663963,0,2023,3,3,4
24.0,Female,Canada,Nova Scotia,Premium,2.08,Smart TV,5.0,1,1.1249295969854831,0,2024,11,15,4
11.0,Other,Canada,Manitoba,Premium,13.87,Gaming Console,1.0,0,2.6993457604720636,0,2023,12,29,4
37.0,Male,USA,Missouri,Standard,13.73,Smart TV,2.0,0,2.689886230474539,0,2022,9,21,2
45.0,Male,Canada,Quebec,Standard,4.37,Laptop,5.0,0,1.6808279085207734,0,2024,2,29,3
37.0,Male,Canada,Alberta,Standard,28.16,Tablet,1.0,0,3.3727979071404572,0,2025,6,24,1
27.0,Male,USA,North Carolina,Basic,7.27,Laptop,3.0,0,2.1126345090356,0,2023,11,29,2
17.0,Female,Canada,Newfoundland and Labrador,Premium,5.86,Mobile,4.0,0,1.925707441737794,0,2023,12,10,6
47.0,Female,USA,New Jersey,Basic,5.3,Desktop,1.0,0,1.840549633397487,0,2023,10,12,3
41.0,Male,Canada,Prince Edward Island,Standard,13.5,Desktop,1.0,0,2.6741486494265287,0,2024,5,10,4
